x,y
-6.22841,-5.66086
-6.35934,-5.50972
-6.48864,-5.35717
-6.61871,-5.20529
-6.75093,-5.05529
-6.87367,-4.89799
-6.97496,-4.72557
-7.07579,-4.55289
-7.17977,-4.38208
-7.28321,-4.21095
-7.38213,-4.03718
-7.47567,-3.86045
-7.56504,-3.68157
-7.65019,-3.50064
-7.73109,-3.31778
-7.80771,-3.13308
-7.87998,-2.94663
-7.94774,-2.7585
-8.01083,-2.56876
-8.0694,-2.37757
-8.12343,-2.18504
-8.1729,-1.9913
-8.2178,-1.79644
-8.25812,-1.60059
-8.29386,-1.40385
-8.32497,-1.20632
-8.35108,-1.00808
-8.37154,-0.809172
-8.38823,-0.609898
-8.40583,-0.410713
-8.4259,-0.211753
-8.43461,-0.0125165
-8.41913,0.186833
-8.40087,0.385956
-8.38644,0.585406
-8.37207,0.784857
-8.35328,0.983908
-8.32749,1.1822
-8.29695,1.37981
-8.26179,1.57665
-8.22203,1.77262
-8.1777,1.96761
-8.12881,2.1615
-8.07537,2.35418
-8.01729,2.54552
-7.9545,2.73536
-7.88724,2.92367
-7.81556,3.11034
-7.73952,3.29527
-7.65916,3.47838
-7.57454,3.65955
-7.48571,3.83869
-7.39268,4.01569
-7.29494,4.19012
-7.19244,4.36182
-7.08743,4.532
-6.98333,4.70272
-6.88058,4.87428
-6.76707,5.03828
-6.63641,5.18959
-6.50353,5.339
-6.37355,5.49096
-6.24244,5.64194
-6.10743,5.78942
-5.96825,5.93299
-5.82573,6.07325
-5.67996,6.21013
-5.53105,6.34357
-5.37904,6.47348
-5.22401,6.59977
-5.06599,6.7223
-4.90504,6.84095
-4.74128,6.95569
-4.57485,7.06653
-4.40587,7.17343
-4.23441,7.27632
-4.0606,7.37518
-3.88452,7.46994
-3.70627,7.56053
-3.5258,7.64663
-3.34302,7.72771
-3.15886,7.80564
-2.97525,7.88483
-2.79198,7.96485
-2.604,8.03183
-2.40996,8.07965
-2.21498,8.12389
-2.02096,8.17234
-1.82691,8.22062
-1.63178,8.26422
-1.43533,8.30143
-1.23794,8.3334
-1.03986,8.36077
-0.841202,8.38351
-0.642062,8.40158
-0.442554,8.41498
-0.242784,8.42366
-0.0428641,8.42749
0.157091,8.42646
0.356966,8.42069
0.556649,8.4102
0.75603,8.39501
0.955001,8.37517
1.15345,8.35066
1.35128,8.32153
1.54836,8.28774
1.74445,8.24862
1.93944,8.20435
2.13388,8.15764
2.32859,8.11206
2.52348,8.0673
2.71465,8.00963
2.89931,7.93339
3.0827,7.85369
3.26712,7.77639
3.45082,7.6974
3.63255,7.61399
3.81211,7.526
3.98956,7.43383
4.1648,7.33752
4.33774,7.23714
4.50827,7.13274
4.6763,7.02434
4.8417,6.91197
5.0043,6.79558
5.16404,6.67531
5.32091,6.55131
5.47481,6.42365
5.62567,6.2924
5.77341,6.15766
5.91797,6.0195
6.05924,5.87799
6.19713,5.73317
6.33111,5.58475
6.4622,5.43374
6.59349,5.28291
6.72723,5.13425
6.85282,4.97883
6.95811,4.8093
7.06026,4.63741
7.16534,4.46728
7.26953,4.2966
7.36977,4.12358
7.4655,3.94802
7.55696,3.7702
7.64422,3.59029
7.72726,3.40839
7.80603,3.22459
7.88046,3.039
7.9505,2.85171
8.01599,2.66277
8.07684,2.4723
8.13313,2.28042
8.18489,2.08727
8.23209,1.89296
8.27473,1.6976
8.31279,1.5013
8.34626,1.30415
8.37512,1.10628
8.39819,0.907665
8.41565,0.70847
8.43096,0.509085
8.44749,0.309799
8.46663,0.110749
8.47529,-0.0889552
8.45553,-0.287539
8.43566,-0.486497
8.41924,-0.685792
8.40127,-0.884952
8.3781,-1.08356
8.34997,-1.28154
8.31718,-1.4788
8.2798,-1.67523
8.23783,-1.87075
8.1913,-2.06522
8.1402,-2.25854
8.08453,-2.4506
8.02417,-2.64124
7.95922,-2.83036
7.88982,-3.0179
7.816,-3.20374
7.73785,-3.3878
7.65542,-3.56999
7.56875,-3.75019
7.47787,-3.92831
7.38283,-4.10425
7.28193,-4.27689
7.17712,-4.44718
7.07343,-4.61817
6.97525,-4.79236
6.87437,-4.96502
6.74014,-5.11257
6.60674,-5.26154
6.47691,-5.41363
6.34703,-5.56568
6.21471,-5.7156
6.07757,-5.86114
5.93676,-6.00311
5.79267,-6.14177
5.64539,-6.27703
5.5302,-6.12214
5.41604,-5.95796
5.30188,-5.79377
5.18772,-5.62959
5.07357,-5.4654
4.92065,-5.33665
4.76734,-5.20825
4.61403,-5.07986
4.46072,-4.95147
4.30741,-4.82307
4.15596,-4.94481
4.00069,-5.0708
3.84166,-5.19201
3.67896,-5.30825
3.51256,-5.41912
3.34276,-5.52471
3.16982,-5.62507
2.99389,-5.72011
2.81515,-5.80974
2.63377,-5.8939
2.44982,-5.97228
2.26342,-6.04464
2.07491,-6.11131
1.88441,-6.17207
1.69215,-6.22699
1.49829,-6.27599
1.30303,-6.31906
1.10648,-6.35581
0.908868,-6.38629
0.710415,-6.41074
0.511308,-6.42913
0.311733,-6.44143
0.111877,-6.44767
-0.0880714,-6.44764
-0.287914,-6.44097
-0.48746,-6.42823
-0.686525,-6.40941
-0.884923,-6.38452
-1.08247,-6.3536
-1.27897,-6.31661
-1.47418,-6.27332
-1.66793,-6.22389
-1.86008,-6.16859
-2.05044,-6.10741
-2.23881,-6.04035
-2.42504,-5.96754
-2.60893,-5.88903
-2.79016,-5.80455
-2.9687,-5.71452
-3.14441,-5.6191
-3.31713,-5.51836
-3.4867,-5.4124
-3.65293,-5.30128
-3.81551,-5.18489
-3.97427,-5.06334
-4.12926,-4.93701
-4.28032,-4.80601
-4.42732,-4.67046
-4.57013,-4.53051
-4.70848,-4.38616
-4.84202,-4.23734
-4.97093,-4.08449
-5.09525,-3.92788
-5.21476,-3.76758
-5.32901,-3.60349
-5.43818,-3.43597
-5.54204,-3.26511
-5.64036,-3.091
-5.73334,-2.91399
-5.82089,-2.73422
-5.90291,-2.55186
-5.97935,-2.3671
-6.04997,-2.18004
-6.11446,-1.99078
-6.17304,-1.7996
-6.22576,-1.60673
-6.27257,-1.41233
-6.31344,-1.2166
-6.3483,-1.01972
-6.37687,-0.821822
-6.39898,-0.623099
-6.41507,-0.423796
-6.4254,-0.224108
-6.42963,-0.0242135
-6.42702,0.175721
-6.41837,0.375482
-6.40342,0.574871
-6.38227,0.773699
-6.35507,0.971791
-6.32185,1.16896
-6.28264,1.36503
-6.23748,1.55981
-6.18612,1.75305
-6.1285,1.94452
-6.06508,2.13414
-5.99591,2.32174
-5.92104,2.50715
-5.84057,2.69019
-5.75444,2.87063
-5.66253,3.0482
-5.56506,3.22279
-5.46231,3.39431
-5.35436,3.56262
-5.24252,3.72839
-5.12496,3.89003
-5.00028,4.04636
-4.87224,4.19994
-4.73952,4.34948
-4.60227,4.49489
-4.46065,4.63604
-4.31481,4.77283
-4.1648,4.90502
-4.0106,5.03231
-3.85245,5.15465
-3.69064,5.27211
-3.52533,5.38459
-3.35666,5.49197
-3.18481,5.59418
-3.0098,5.69087
-2.83174,5.78184
-2.65097,5.86728
-2.46767,5.94715
-2.28201,6.02139
-2.09473,6.09148
-1.90501,6.15434
-1.71268,6.20907
-1.51924,6.25965
-1.32432,6.30423
-1.12813,6.3428
-0.93085,6.37537
-0.732674,6.40195
-0.533761,6.42223
-0.334293,6.43607
-0.134491,6.44373
0.0654513,6.4453
0.265349,6.44076
0.465015,6.43014
0.66426,6.41339
0.862857,6.39022
1.06062,6.36073
1.25739,6.32522
1.45298,6.28372
1.64721,6.23623
1.83991,6.18288
2.03085,6.12354
2.21975,6.05802
2.40653,5.98664
2.59106,5.90965
2.77315,5.82706
2.95264,5.73894
3.12934,5.64538
3.30293,5.54615
3.47325,5.44142
3.64031,5.33154
3.80393,5.21662
3.96398,5.09677
4.1203,4.9721
4.27262,4.84258
4.42069,4.70821
4.56449,4.56928
4.70399,4.42603
4.83904,4.27859
4.9695,4.12707
5.09535,3.97169
5.21617,3.81238
5.33171,3.64919
5.4422,3.48254
5.54763,3.31265
5.64783,3.13962
5.7427,2.96361
5.832,2.78471
5.91547,2.60302
5.99323,2.41881
6.06532,2.23231
6.1317,2.0437
6.1923,1.85316
6.24708,1.66086
6.29561,1.46689
6.3379,1.27147
6.37419,1.07484
6.40447,0.877197
6.42872,0.678724
6.44688,0.479601
6.45889,0.280014
6.46502,0.0801553
6.46405,-0.119774
6.45675,-0.319597
6.44379,-0.519126
6.42477,-0.718169
6.39971,-0.916543
6.36825,-1.114
6.33049,-1.31035
6.28671,-1.50545
6.23701,-1.69912
6.18142,-1.89119
6.12001,-2.08147
6.05273,-2.26976
5.97938,-2.45577
5.9002,-2.63937
5.81547,-2.82048
5.72526,-2.99892
5.62966,-3.17454
5.50229,-3.2416
5.33068,-3.13894
5.15906,-3.03629
4.98745,-2.93363
4.81584,-2.83098
4.638,-2.74134
4.45037,-2.67217
4.26274,-2.603
4.07511,-2.53384
3.88749,-2.46467
3.7222,-2.46248
3.60771,-2.62638
3.48586,-2.78489
3.3572,-2.93793
3.22204,-3.08526
3.08026,-3.22622
2.93205,-3.3604
2.77802,-3.48787
2.61861,-3.60855
2.45405,-3.7221
2.28424,-3.82761
2.10983,-3.92538
1.93135,-4.01548
1.74914,-4.09778
1.56325,-4.17137
1.37416,-4.23634
1.18241,-4.29294
0.988379,-4.3412
0.792371,-4.38062
0.594721,-4.41073
0.39592,-4.43202
0.196383,-4.44466
-0.00351425,-4.44877
-0.203357,-4.44305
-0.402753,-4.42832
-0.601321,-4.40495
-0.798693,-4.37302
-0.994356,-4.33193
-1.18791,-4.2818
-1.37906,-4.22318
-1.56749,-4.15634
-1.75276,-4.08117
-1.93421,-3.99722
-2.11175,-3.90525
-2.28513,-3.80567
-2.45404,-3.69869
-2.6176,-3.58371
-2.77578,-3.46142
-2.92847,-3.33234
-3.07543,-3.19677
-3.216,-3.05459
-3.34975,-2.90598
-3.4768,-2.75159
-3.59704,-2.59185
-3.71017,-2.42699
-3.81515,-2.25683
-3.91244,-2.08216
-4.00206,-1.90342
-4.08386,-1.72098
-4.15691,-1.53487
-4.22135,-1.3456
-4.27743,-1.15368
-4.32515,-0.959512
-4.36403,-0.763389
-4.39355,-0.565642
-4.4143,-0.366777
-4.4264,-0.167199
-4.42993,0.0327155
-4.4236,0.232551
-4.40834,0.431912
-4.38443,0.630423
-4.35195,0.827714
-4.31029,1.02327
-4.25961,1.21668
-4.20046,1.40768
-4.13309,1.59593
-4.05741,1.781
-3.97291,1.96221
-3.88045,2.13949
-3.7804,2.31261
-3.67294,2.48122
-3.55748,2.64446
-3.43474,2.8023
-3.30524,2.95464
-3.16927,3.10125
-3.02668,3.24141
-2.87767,3.37473
-2.72293,3.50137
-2.56286,3.62118
-2.39768,3.73385
-2.2272,3.83832
-2.05225,3.93514
-1.87327,4.02428
-1.69059,4.10558
-1.50426,4.17809
-1.31479,4.24199
-1.12272,4.29755
-0.928415,4.34475
-0.73217,4.38306
-0.534327,4.412
-0.335398,4.43221
-0.13578,4.44379
0.0641508,4.44677
0.263976,4.4398
0.463304,4.42399
0.661758,4.39955
0.858971,4.36655
1.0544,4.32429
1.24768,4.27305
1.43853,4.21339
1.62661,4.14553
1.81147,4.0693
1.99243,3.98424
2.16948,3.89131
2.34233,3.79079
2.51068,3.68289
2.67354,3.56688
2.83105,3.44371
2.98306,3.3138
3.1293,3.17743
3.26904,3.03441
3.40193,2.885
3.52816,2.72992
3.64755,2.56952
3.75975,2.40401
3.8637,2.23319
3.96006,2.05798
4.04872,1.87875
4.12955,1.69586
4.20148,1.50929
4.26487,1.31964
4.31992,1.1274
4.36661,0.93297
4.40433,0.7366
4.43268,0.538661
4.45236,0.339668
4.4634,0.140011
4.46585,-0.0599376
4.45824,-0.259753
4.4419,-0.459048
4.32471,-0.536871
4.12664,-0.509378
3.92857,-0.481885
3.73049,-0.454392
3.53242,-0.426899
3.3348,-0.431504
3.13757,-0.464505
2.94034,-0.497507
2.74311,-0.530508
2.54588,-0.563509
2.38002,-0.629953
2.3209,-0.820942
2.24635,-1.00644
2.15647,-1.18502
2.05333,-1.3563
1.93512,-1.51753
1.80512,-1.66943
1.66267,-1.80971
1.50933,-1.93801
1.3464,-2.05389
1.17392,-2.155
0.994356,-2.24294
0.807731,-2.31465
0.616078,-2.37163
0.420424,-2.41281
0.221982,-2.43724
0.0222624,-2.44682
-0.177481,-2.438
-0.376026,-2.41433
-0.571847,-2.37392
-0.76372,-2.31766
-0.950657,-2.2467
-1.13054,-2.15938
-1.30344,-2.05895
-1.46682,-1.94367
-1.62067,-1.81595
-1.76371,-1.67623
-1.89424,-1.52475
-2.01318,-1.364
-2.11689,-1.19303
-2.20752,-1.01479
-2.28282,-0.829538
-2.34261,-0.638717
-2.3876,-0.443872
-2.41484,-0.245766
-2.42736,-0.0461913
-2.42232,0.153712
-2.40154,0.352595
-2.3649,0.549173
-2.31141,0.741849
-2.24376,0.930015
-2.15931,1.11126
-2.06139,1.28561
-1.94927,1.45117
-1.8238,1.60686
-1.68682,1.75251
-1.53727,1.88524
-1.37825,2.00646
-1.20933,2.11344
-1.03243,2.20663
-0.848673,2.28544
-0.658774,2.34803
-0.464736,2.39623
-0.26715,2.42685
-0.0678064,2.44226
0.132126,2.44107
0.331274,2.42328
0.528464,2.39032
0.721906,2.33976
0.911002,2.27485
1.09383,2.19392
1.26959,2.09863
1.4372,1.98967
1.59477,1.8666
1.7426,1.73201
1.87789,1.58482
2.00145,1.42764
1.991,1.31072
1.79553,1.26851
1.60007,1.2263
1.4046,1.18409
1.20914,1.14188
1.01367,1.09967
0.901301,0.955326
0.820221,0.772529
0.739141,0.589732
0.658061,0.406935
0.576981,0.224138
0.495901,0.041341
0.414821,-0.141456
0.322486,-0.315982
0.154134,-0.419862
-0.0432425,-0.437641
-0.228032,-0.366316
-0.363707,-0.221926
-0.421365,-0.0323334
-0.390563,0.163246
-0.277571,0.326045
-0.104203,0.421959
0.0321027,0.50256
0.0351103,0.702509
0.0381179,0.902458
0.0411255,1.10241
0.0441331,1.30236
-0.0156208,1.43824
-0.214379,1.42014
-0.408556,1.37422
-0.594939,1.30263
-0.769756,1.20624
-0.92911,1.08587
-1.07087,0.945004
-1.19109,0.785397
-1.28691,0.610148
-1.35846,0.4237
-1.40434,0.229525
-1.42175,0.0306976
-1.41216,-0.168669
-1.3764,-0.365096
-1.31287,-0.554337
-1.2244,-0.733467
-1.1119,-0.898612
-0.976022,-1.04508
-0.821485,-1.17164
-0.651824,-1.27676
-0.468848,-1.35643
-0.276789,-1.41094
-0.0792018,-1.43884
0.120409,-1.43828
0.318168,-1.41041
0.510929,-1.35771
0.692947,-1.27526
0.862037,-1.16887
1.01523,-1.04083
1.14882,-0.89254
1.26081,-0.727302
1.34992,-0.548693
1.41286,-0.359337
1.44947,-0.163035
1.45932,0.0364617
1.44217,0.234699
1.63932,0.268196
1.83647,0.301692
2.03361,0.335189
2.23076,0.368685
2.4279,0.402183
2.62463,0.438061
2.82136,0.473939
3.01809,0.509817
3.21481,0.545695
3.41154,0.581573
3.37547,0.775447
3.32509,0.968915
3.26293,1.15892
3.19015,1.34514
3.10726,1.52707
3.01322,1.7035
2.90912,1.87419
2.79571,2.03885
2.67302,2.19671
2.54081,2.34668
2.40038,2.48901
2.25236,2.62341
2.09627,2.74835
1.93319,2.86403
1.76395,2.9705
1.58889,3.06711
1.40815,3.1526
1.22292,3.22789
1.03382,3.29288
0.841057,3.346
0.645531,3.38784
0.447984,3.41879
0.248993,3.43844
0.0491607,3.44551
-0.150762,3.44152
-0.350164,3.42654
-0.548252,3.3992
-0.744416,3.36039
-0.938138,3.31079
-1.12871,3.25021
-1.31505,3.17765
-1.49711,3.09494
-1.67432,3.00231
-1.84547,2.8989
-2.01029,2.78569
-2.16861,2.66354
-2.31973,2.53262
-2.46224,2.39235
-2.59681,2.24446
-2.72298,2.08934
-2.83937,1.92677
-2.94607,1.75767
-3.04325,1.58292
-3.13034,1.40296
-3.20585,1.21782
-3.27107,1.02881
-3.32565,0.836471
-3.36838,0.641155
-3.3996,0.44367
-3.41984,0.244761
-3.42872,0.0450369
-3.42497,-0.154862
-3.41025,-0.354252
-3.38437,-0.552492
-3.34649,-0.748794
-3.29718,-0.942546
-3.23723,-1.13327
-3.16648,-1.32024
-3.08407,-1.50239
-2.99178,-1.67974
-2.88967,-1.85161
-2.77734,-2.01697
-2.65551,-2.17549
-2.52511,-2.32702
-2.38623,-2.4708
-2.23858,-2.60558
-2.08375,-2.73205
-1.92204,-2.84958
-1.75353,-2.95712
-1.57901,-3.05462
-1.39936,-3.14233
-1.21497,-3.2195
-1.0261,-3.28501
-0.83391,-3.34003
-0.63893,-3.38409
-0.441651,-3.41633
-0.24281,-3.43695
-0.0431338,-3.44658
0.156735,-3.44458
0.356122,-3.43018
0.554412,-3.40482
0.750932,-3.36826
0.944897,-3.31995
1.13571,-3.26036
1.32295,-3.19035
1.50575,-3.1095
1.68324,-3.01755
1.85539,-2.91593
2.02147,-2.8047
2.18057,-2.68369
2.33232,-2.55358
2.47668,-2.4153
2.61263,-2.26878
2.7394,-2.11423
2.8574,-1.95287
2.96603,-1.78508
3.06438,-1.61107
3.15239,-1.43159
3.31472,-1.39501
3.51267,-1.4234
3.71062,-1.45178
3.90856,-1.48017
4.10651,-1.50856
4.29895,-1.55885
4.48677,-1.6275
4.67458,-1.69615
4.8624,-1.7648
5.05022,-1.83345
5.17281,-1.76404
5.23381,-1.57362
5.28797,-1.38115
5.33517,-1.18686
5.37534,-0.990993
5.40811,-0.793758
5.43323,-0.595398
5.45126,-0.396268
5.46214,-0.196621
5.46586,0.00328846
5.46221,0.203193
5.45085,0.402812
5.43215,0.601878
5.40633,0.800148
5.37341,0.997362
5.33342,1.19326
5.28609,1.38751
5.23126,1.57979
5.16961,1.76999
5.10119,1.95786
5.02606,2.14315
4.94416,2.32555
4.85535,2.50468
4.75993,2.68038
4.6583,2.85257
4.55055,3.02099
4.43683,3.18544
4.31699,3.34548
4.19104,3.50076
4.05962,3.65145
3.92289,3.79733
3.78101,3.9382
3.63405,4.07376
3.48202,4.20362
3.32525,4.32771
3.16414,4.44612
2.99889,4.55867
2.82971,4.66522
2.65662,4.76529
2.47982,4.85866
2.29977,4.94559
2.11672,5.02602
1.9309,5.09983
1.74251,5.16678
1.5517,5.22648
1.35878,5.279
1.16411,5.3246
0.967922,5.36317
0.770482,5.39469
0.571999,5.41872
0.372737,5.43516
0.173009,5.44437
-0.0269204,5.44642
-0.226794,5.44128
-0.426347,5.42888
-0.625272,5.40882
-0.823313,5.38133
-1.02025,5.34677
-1.21581,5.30517
-1.40974,5.25653
-1.60189,5.20123
-1.79153,5.13798
-1.97868,5.06757
-2.16335,4.99093
-2.34513,4.90769
-2.52379,4.81792
-2.69884,4.72133
-2.87016,4.61824
-3.03768,4.50909
-3.20118,4.39401
-3.36044,4.27313
-3.51505,4.14635
-3.66471,4.01377
-3.80943,3.87582
-3.94913,3.73278
-4.0836,3.5848
-4.21263,3.43207
-4.33612,3.27482
-4.45293,3.11257
-4.56385,2.94621
-4.66901,2.77615
-4.76798,2.60242
-4.86038,2.42511
-4.94593,2.2444
-5.02482,2.06068
-5.09708,1.87425
-5.1626,1.68535
-5.22132,1.49422
-5.27253,1.30095
-5.31648,1.10589
-5.35343,0.909391
-5.3833,0.71169
-5.40605,0.513043
-5.42142,0.31369
-5.42909,0.113896
-5.42944,-0.0860507
-5.42264,-0.285882
-5.40867,-0.485341
-5.38758,-0.684172
-5.35876,-0.882027
-5.32257,-1.07867
-5.27934,-1.27389
-5.22914,-1.46744
-5.17202,-1.65905
-5.10788,-1.84843
-5.03642,-2.03517
-4.95821,-2.21919
-4.87346,-2.40029
-4.78225,-2.57823
-4.68473,-2.75279
-4.58053,-2.92344
-4.47001,-3.09006
-4.35356,-3.2526
-4.23135,-3.41086
-4.10354,-3.56463
-3.97019,-3.71363
-3.8311,-3.85727
-3.68687,-3.99577
-3.53778,-4.12901
-3.38401,-4.25682
-3.22574,-4.37903
-3.0629,-4.49505
-2.89579,-4.60485
-2.72484,-4.70858
-2.55028,-4.80611
-2.37233,-4.8973
-2.1912,-4.982
-2.00684,-5.05942
-1.81979,-5.13012
-1.63034,-5.19408
-1.43871,-5.25119
-1.24516,-5.3014
-1.04982,-5.34417
-0.853007,-5.37948
-0.655047,-5.40771
-0.456203,-5.42881
-0.256727,-5.44276
-0.0568804,-5.44958
0.143077,-5.4483
0.342861,-5.43983
0.542215,-5.42422
0.740881,-5.40145
0.938602,-5.37158
1.13505,-5.33423
1.32991,-5.28936
1.52305,-5.23754
1.71421,-5.17883
1.90313,-5.11329
2.08959,-5.04104
2.27299,-4.96134
2.45338,-4.87505
2.63058,-4.78237
2.80433,-4.68338
2.9744,-4.5782
3.14041,-4.4667
3.30194,-4.34883
3.45917,-4.22527
3.61187,-4.09615
3.75983,-3.96164
3.90287,-3.82189
4.04024,-3.67658
4.18594,-3.61356
4.35741,-3.71645
4.52888,-3.81935
4.70034,-3.92224
4.87181,-4.02514
5.03819,-4.13518
5.19163,-4.26343
5.34506,-4.39168
5.49849,-4.51993
5.65192,-4.64817
5.7973,-4.68985
5.92385,-4.53501
6.04684,-4.3774
6.16074,-4.2132
6.26594,-4.04314
6.37181,-3.8735
6.47441,-3.70189
6.57139,-3.52702
6.6637,-3.34965
6.75128,-3.16989
6.83408,-2.98788
6.91203,-2.80375
6.98495,-2.61756
7.05259,-2.4294
7.11514,-2.23947
7.17264,-2.04796
7.22505,-1.855
7.27233,-1.66071
7.31447,-1.46524
7.35138,-1.26873
7.38286,-1.07127
7.40878,-0.872996
7.42939,-0.674105
7.44523,-0.474769
7.45755,-0.275183
7.46584,-0.0754018
7.4647,0.124413
7.45283,0.32403
7.44099,0.523645
7.42485,0.722942
7.40266,0.921663
7.37513,1.11971
7.34236,1.31697
7.30439,1.51329
7.26122,1.70853
7.21271,1.9025
7.15876,2.09505
7.09974,2.28609
7.03568,2.47551
6.96662,2.66316
6.8926,2.84892
6.8137,3.03265
6.72986,3.21417
6.64097,3.39328
6.54723,3.5699
6.44881,3.74396
6.34578,3.91533
6.23908,4.08446
6.1306,4.25245
6.01664,4.41657
5.89214,4.57304
5.76474,4.72717
5.63554,4.87979
5.50258,5.02912
5.36547,5.17467
5.22454,5.31652
5.0799,5.45458
4.93158,5.58869
4.77958,5.7186
4.62409,5.84431
4.46532,5.96587
4.30338,6.08317
4.1384,6.19614
3.97048,6.30469
3.79974,6.40876
3.62621,6.50811
3.44994,6.60251
3.27123,6.6922
3.09019,6.7771
2.90694,6.85711
2.72186,6.93281
2.53584,7.00619
2.34779,7.0738
2.15589,7.13
1.9628,7.182
1.76909,7.2316
1.57422,7.27641
1.37816,7.31568
1.18112,7.34971
0.983253,7.37851
0.784673,7.4019
0.58551,7.41969
0.385944,7.43216
0.186118,7.43936
-0.013829,7.44122
-0.213753,7.43772
-0.413513,7.42886
-0.612962,7.41466
-0.811941,7.39494
-1.0103,7.36973
-1.20793,7.33931
-1.40469,7.30368
-1.60032,7.26237
-1.79458,7.21498
-1.98784,7.16361
-2.181,7.11188
-2.37209,7.05388
-2.55873,6.98208
-2.74462,6.9084
-2.92935,6.83186
-3.11206,6.75061
-3.29238,6.6642
-3.47031,6.57298
-3.64566,6.47688
-3.81826,6.37593
-3.98813,6.27045
-4.15514,6.1605
-4.31918,6.04617
-4.48014,5.92753
-4.63789,5.80466
-4.79225,5.67756
-4.94299,5.54619
-5.09012,5.41078
-5.23362,5.27153
-5.37337,5.12852
-5.50921,4.98179
-5.64077,4.83122
-5.76871,4.67754
-5.89576,4.52312
-6.01718,4.36455
-6.12759,4.19783
-6.23661,4.03019
-6.34287,3.8608
-6.44468,3.68871
-6.54164,3.51384
-6.6338,3.33639
-6.72097,3.15644
-6.80321,2.97418
-6.8806,2.7898
-6.95307,2.60344
-7.02057,2.41523
-7.08306,2.22529
-7.1405,2.03376
-7.19264,1.84073
-7.23933,1.6463
-7.28087,1.45071
-7.31723,1.25408
-7.34837,1.05657
-7.37426,0.858297
-7.39439,0.659366
-7.40883,0.459929
-7.41987,0.260264
-7.42946,0.0605225
-7.43016,-0.139181
-7.41768,-0.338763
-7.40415,-0.538275
-7.38746,-0.737532
-7.36536,-0.93626
-7.3376,-1.13428
-7.30426,-1.33143
-7.26569,-1.52763
-7.22195,-1.72274
-7.17305,-1.91663
-7.11905,-2.10915
-7.05997,-2.30018
-6.99578,-2.48955
-6.92635,-2.67706
-6.85177,-2.86259
-6.7723,-3.04607
-6.688,-3.22739
-6.59893,-3.40641
-6.50517,-3.58302
-6.40649,-3.75692
-6.30283,-3.92791
-6.19598,-4.09694
-6.08804,-4.26528
-5.97264,-4.42826
-5.84682,-4.58369
-5.72029,-4.73854
-5.59139,-4.8914
-5.45832,-5.04064
-5.32098,-5.18596
-5.17959,-5.32735
-5.03453,-5.46497
-4.88587,-5.5987
-4.73373,-5.72845
-4.5782,-5.85411
-4.41939,-5.97562
-4.25734,-6.09275
-4.09206,-6.20529
-3.92381,-6.31333
-3.75276,-6.41689
-3.57903,-6.51587
-3.40273,-6.61022
-3.22401,-6.69989
-3.04292,-6.78468
-2.85938,-6.86399
-2.67398,-6.93893
-2.48789,-7.01212
-2.30021,-7.08099
-2.10887,-7.13865
-1.91508,-7.18798
-1.7211,-7.23656
-1.52623,-7.28133
-1.33009,-7.32017
-1.13294,-7.35353
-0.93498,-7.38173
-0.736349,-7.4047
-0.53718,-7.42241
-0.337612,-7.43484
-0.137784,-7.44198
0.0621597,-7.44351
0.262071,-7.43935
0.461802,-7.4299
0.661214,-7.41517
0.860166,-7.39517
1.05852,-7.36992
1.25614,-7.33946
1.45285,-7.3036
1.64841,-7.26192
1.84293,-7.21559
2.03691,-7.16701
2.22985,-7.11458
2.41927,-7.05104
2.60558,-6.9784
2.79182,-6.90559
2.97667,-6.82938
3.15912,-6.74757
3.33915,-6.66055
3.51684,-6.56885
3.69203,-6.47247
3.86461,-6.37149
4.03445,-6.26596
4.20139,-6.1559
4.34451,-6.16288
4.45855,-6.32714
4.57259,-6.49141
4.68663,-6.65567
4.80068,-6.81994
4.91596,-6.98333
5.03252,-7.14581
5.14908,-7.3083
5.26564,-7.47079
5.3822,-7.63328
5.5287,-7.61015
5.68914,-7.49081
5.84802,-7.36938
6.00449,-7.24488
6.15772,-7.11641
6.30786,-6.98434
6.45503,-6.84897
6.59957,-6.71078
6.74063,-6.56907
6.87704,-6.42288
7.01038,-6.27385
7.14328,-6.12443
7.27785,-5.97652
7.41586,-5.83184
7.55919,-5.69244
7.69568,-5.54647
7.79405,-5.37417
7.88218,-5.19467
7.97552,-5.01784
8.07503,-4.84442
8.17561,-4.67158
8.27343,-4.49718
8.36762,-4.32078
8.45766,-4.14224
8.54383,-3.9618
8.62602,-3.77951
8.70382,-3.5953
8.77693,-3.40918
8.84573,-3.22143
8.91085,-3.03237
8.97279,-2.84223
9.03192,-2.65121
9.08811,-2.4593
9.14042,-2.26629
9.1876,-2.07198
9.22986,-1.87653
9.26769,-1.68018
9.30155,-1.4831
9.32998,-1.28518
9.35449,-1.08672
9.37537,-0.887844
9.3961,-0.68895
9.42085,-0.490524
9.45301,-0.293179
9.4913,-0.0969211
9.47532,0.10083
9.4404,0.297701
9.40976,0.495296
9.38758,0.694009
9.36857,0.893073
9.34955,1.09214
9.32679,1.29081
9.29785,1.48866
9.26419,1.68577
9.22621,1.8821
9.18394,2.07754
9.13742,2.27202
9.0863,2.46535
9.03064,2.65741
8.97121,2.84834
8.90871,3.03829
8.84311,3.2272
8.77345,3.41464
8.69924,3.60032
8.62086,3.78429
8.5385,3.96651
8.45262,4.1471
8.36191,4.3253
8.26712,4.50138
8.16794,4.67502
8.06681,4.84753
7.96608,5.02028
